ip,sessions,login_failed,commands,dropper_pattern,direct_tcpip,command_failed_other,file_upload,failed_download,raw_total,final_score,risk
205.210.31.200,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.202,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.203,3,0,0,0,0,0,0,0,0,0,LOW
205.210.31.204,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.205,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.206,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.207,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.208,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.211,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.213,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.214,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.215,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.216,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.218,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.221,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.223,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.224,3,0,0,0,0,0,0,0,0,0,LOW
205.210.31.226,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.228,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.229,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.231,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.233,3,0,0,0,0,0,0,0,0,0,LOW
205.210.31.234,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.236,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.237,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.239,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.246,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.248,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.249,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.250,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.252,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.253,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.26,4,0,0,0,0,0,0,0,0,0,LOW
205.210.31.27,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.29,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.34,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.35,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.37,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.38,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.40,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.41,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.43,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.46,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.47,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.5,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.51,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.54,3,0,0,0,0,0,0,0,0,0,LOW
205.210.31.55,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.56,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.57,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.58,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.59,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.64,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.65,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.67,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.68,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.69,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.73,3,0,0,0,0,0,0,0,0,0,LOW
205.210.31.74,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.76,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.77,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.78,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.79,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.80,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.85,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.86,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.87,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.89,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.9,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.90,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.91,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.92,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.93,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.94,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.96,1,0,0,0,0,0,0,0,0,0,LOW
205.210.31.98,2,0,0,0,0,0,0,0,0,0,LOW
205.210.31.99,1,0,0,0,0,0,0,0,0,0,LOW
205.235.2.176,3,0,2,1,0,0,0,0,0,0,LOW
205.254.166.162,3,0,2,1,0,0,0,0,0,0,LOW
205.254.166.28,3,0,2,1,0,0,0,0,0,0,LOW
205.254.166.4,3,0,2,1,0,0,0,0,0,0,LOW
206.167.33.157,2,0,0,0,0,0,0,0,0,0,LOW
206.168.34.208,1,0,0,0,0,0,0,0,0,0,LOW
206.189.105.225,1,0,0,0,0,0,0,0,0,0,LOW
206.189.123.252,33,9,92,0,0,0,0,0,8,28,HIGH
206.189.128.105,257,0,191,0,0,0,0,0,6,21,HIGH
206.189.14.120,2,0,0,0,0,0,0,0,0,0,LOW
206.189.143.230,10,5,16,0,0,0,0,0,5,17,MEDIUM
206.189.196.74,1,0,0,0,0,0,0,0,0,0,LOW
206.189.35.108,1,0,0,0,0,0,0,0,0,0,LOW
206.189.43.24,1,0,1,0,0,0,0,0,0,0,LOW
206.189.75.42,1,0,0,0,0,0,0,0,0,0,LOW
206.220.175.5,6,0,0,0,0,0,0,0,0,0,LOW
206.237.127.69,3,0,2,1,0,0,0,0,0,0,LOW
206.237.7.223,1,0,0,0,0,0,0,0,0,0,LOW
206.42.14.196,50,26,24,12,0,0,0,0,12,41,CRITICAL
206.42.8.243,3,0,2,1,0,0,0,0,0,0,LOW
206.81.29.46,1,0,0,0,0,0,0,0,0,0,LOW
207.154.230.149,9,0,6,3,0,0,0,0,4,14,MEDIUM
207.154.250.192,2,0,0,0,0,0,0,0,0,0,LOW
207.154.250.9,3,0,2,1,0,0,0,0,0,0,LOW
207.154.255.147,2,0,0,0,0,0,0,0,0,0,LOW
207.175.12.159,8,0,0,0,0,0,0,0,1,3,LOW
207.180.194.182,1,0,1,0,0,0,0,0,0,0,LOW
207.180.238.248,2,0,2,1,0,0,0,0,0,0,LOW
207.200.180.174,4,0,0,0,4,0,0,0,1,3,LOW
207.219.221.101,6,2,0,0,4,0,0,0,3,10,MEDIUM
207.219.221.53,11,2,0,0,7,0,0,0,5,17,MEDIUM
207.219.222.29,1,1,0,0,0,0,0,0,1,3,LOW
207.249.96.38,12,1,8,4,0,0,0,0,7,24,HIGH
207.254.22.207,7,1,0,0,6,0,0,0,4,14,MEDIUM
207.254.71.129,13,1,0,0,12,0,0,0,5,17,MEDIUM
207.46.224.83,2,0,1,0,0,0,0,0,0,0,LOW
207.46.224.85,18,0,18,0,0,0,0,0,4,14,MEDIUM
207.46.224.90,6,0,1,0,0,0,0,0,0,0,LOW
207.46.224.91,7,0,8,0,0,0,0,0,3,10,MEDIUM
207.56.16.112,1,0,0,0,0,0,0,0,0,0,LOW
207.56.225.202,3,0,2,1,0,0,0,0,0,0,LOW
207.56.229.19,1,0,0,0,0,0,0,0,0,0,LOW
207.56.229.243,3,0,2,1,0,0,0,0,0,0,LOW
208.109.247.246,6,0,6,0,0,0,0,0,1,3,LOW
208.109.38.143,4,0,0,0,4,0,0,0,1,3,LOW
208.109.52.213,7,0,7,0,0,0,0,0,2,7,LOW
208.109.53.78,3,0,2,1,0,0,0,0,0,0,LOW
208.109.9.180,8,0,8,0,0,0,0,0,3,10,MEDIUM
208.118.247.95,3,0,2,1,0,0,0,0,0,0,LOW
208.66.194.178,3,0,0,0,0,0,0,0,0,0,LOW
208.69.161.214,1,0,0,0,1,0,0,0,1,3,LOW
208.69.84.112,9,2,6,3,0,0,0,0,6,21,HIGH
208.96.233.67,8,0,0,0,8,0,0,0,4,14,MEDIUM
209.121.109.124,1,1,0,0,0,0,0,0,1,3,LOW
209.141.41.212,12,2,8,4,0,0,0,0,8,28,HIGH
209.141.43.146,6,1,4,2,0,0,0,0,3,10,MEDIUM
209.141.47.217,3,1,2,1,0,0,0,0,1,3,LOW
209.141.51.29,8848,0,8850,0,0,0,0,0,8,28,HIGH
209.141.62.124,3,1,2,1,0,0,0,0,1,3,LOW
209.15.115.188,1,0,0,0,0,0,0,0,0,0,LOW
209.159.154.66,9,0,9,0,0,0,0,0,3,10,MEDIUM
209.205.201.66,7,0,7,0,0,0,0,0,2,7,LOW
209.38.210.222,16,0,54,0,0,0,0,0,5,17,MEDIUM
209.38.42.212,2,0,0,0,0,0,0,0,0,0,LOW
209.38.69.153,58,26,32,16,0,0,0,0,12,41,CRITICAL
209.38.73.21,1,0,0,0,0,0,0,0,0,0,LOW
209.38.88.47,1,0,0,0,0,0,0,0,0,0,LOW
209.38.90.91,1,0,1,0,0,0,0,0,0,0,LOW
209.74.71.212,3,1,2,1,0,0,0,0,1,3,LOW
209.74.79.4,3,0,2,1,0,0,0,0,0,0,LOW
209.74.85.159,3,1,2,1,0,0,0,0,1,3,LOW
209.97.139.230,2,0,0,0,0,0,0,0,0,0,LOW
209.97.148.40,1,0,0,0,0,0,0,0,0,0,LOW
209.97.161.72,3,0,2,1,0,0,0,0,0,0,LOW
209.97.168.111,57,26,30,15,0,0,0,0,12,41,CRITICAL
209.97.249.98,7,0,7,0,0,0,0,0,2,7,LOW
209.99.184.143,9,0,6,3,0,0,0,0,4,14,MEDIUM
209.99.185.81,2,0,0,0,0,0,0,0,0,0,LOW
209.99.186.149,1,0,0,0,0,0,0,0,0,0,LOW
209.99.186.163,6,0,4,2,0,0,0,0,2,7,LOW
209.99.188.140,1,0,0,0,0,0,0,0,0,0,LOW
209.99.188.240,1,0,0,0,0,0,0,0,0,0,LOW
209.99.189.174,12,0,8,4,0,0,0,0,6,21,HIGH
209.99.189.177,9,0,6,3,0,0,0,0,4,14,MEDIUM
209.99.190.113,21,0,14,7,0,0,0,0,7,24,HIGH
209.99.191.19,9,0,6,3,0,0,0,0,4,14,MEDIUM
209.99.191.199,1,0,0,0,0,0,0,0,0,0,LOW
210.0.90.81,4,1,0,0,3,0,0,0,2,7,LOW
210.0.90.82,7,1,0,0,6,0,0,0,4,14,MEDIUM
210.105.67.198,4,0,0,0,0,0,0,0,0,0,LOW
210.114.22.126,12,0,8,4,0,0,0,0,6,21,HIGH
210.12.32.180,1,0,0,0,0,0,0,0,0,0,LOW
210.128.206.29,51,25,26,13,0,0,0,0,12,41,CRITICAL
210.13.100.77,3,1,2,1,0,0,0,0,1,3,LOW
210.13.99.66,4,0,0,0,4,0,0,0,1,3,LOW
210.149.87.82,6,0,4,2,0,0,0,0,2,7,LOW
210.182.73.132,1,0,0,0,1,0,0,0,1,3,LOW
210.183.21.53,6,0,4,2,0,0,0,0,2,7,LOW
210.206.24.234,16,2,0,0,14,0,0,0,7,24,HIGH
210.245.95.11,6,0,0,0,6,0,0,0,2,7,LOW
210.4.68.73,11,0,0,0,11,0,0,0,4,14,MEDIUM
210.79.142.221,9,0,6,3,0,0,0,0,4,14,MEDIUM
210.79.190.31,3,0,2,1,0,0,0,0,0,0,LOW
210.79.191.199,51,25,26,13,0,0,0,0,12,41,CRITICAL
210.79.191.205,3,0,2,1,0,0,0,0,0,0,LOW
210.79.191.76,3,1,2,1,0,0,0,0,1,3,LOW
210.79.191.89,3,0,2,1,0,0,0,0,0,0,LOW
210.90.155.178,6,0,4,2,0,0,0,0,2,7,LOW
210.92.144.218,52,26,26,13,0,0,0,0,12,41,CRITICAL
211.104.166.110,16,1,0,0,14,0,0,0,6,21,HIGH
211.105.129.57,3,0,2,1,0,0,0,0,0,0,LOW
211.106.133.202,9,1,6,3,0,0,0,0,5,17,MEDIUM
211.106.137.135,6,0,4,2,0,0,0,0,2,7,LOW
211.107.192.176,1,0,0,0,1,0,0,0,1,3,LOW
211.107.217.244,2,0,0,0,0,0,0,0,0,0,LOW
211.144.146.93,4,0,0,0,0,0,0,0,0,0,LOW
211.169.212.206,8,2,0,0,6,0,0,0,5,17,MEDIUM
211.170.168.202,7,0,6,1,0,0,0,0,2,7,LOW
211.178.165.251,8,1,0,0,7,0,0,0,4,14,MEDIUM
211.178.247.182,9,0,6,3,0,0,0,0,4,14,MEDIUM
211.186.79.173,3,1,2,1,0,0,0,0,1,3,LOW
211.20.14.156,12,2,8,4,0,0,0,0,8,28,HIGH
211.20.26.201,3,0,0,0,3,0,0,0,1,3,LOW
211.200.98.61,1,0,0,0,1,0,0,0,1,3,LOW
211.213.96.171,107,51,56,28,0,0,0,0,14,48,CRITICAL
211.213.96.6,3,0,2,1,0,0,0,0,0,0,LOW
211.219.22.213,3,0,2,1,0,0,0,0,0,0,LOW
211.22.222.251,9,1,0,0,8,0,0,0,5,17,MEDIUM
211.220.156.232,7,0,0,0,0,0,0,0,1,3,LOW
211.221.196.103,2,0,0,0,0,0,0,0,0,0,LOW
211.223.41.90,6,1,0,0,4,0,0,0,2,7,LOW
211.228.217.178,1,0,0,0,1,0,0,0,1,3,LOW
211.228.218.47,15,1,10,5,0,0,0,0,7,24,HIGH
211.23.109.116,9,3,0,0,6,0,0,0,5,17,MEDIUM
211.238.237.254,8,1,0,0,7,0,0,0,4,14,MEDIUM
211.239.181.182,4,0,0,0,4,0,0,0,1,3,LOW
211.247.127.250,8,2,0,0,6,0,0,0,5,17,MEDIUM
211.25.241.153,1,0,0,0,0,0,0,0,0,0,LOW
211.251.245.88,6,0,4,2,0,0,0,0,2,7,LOW
211.253.10.61,9,1,0,0,8,0,0,0,5,17,MEDIUM
211.253.170.233,1,0,0,0,0,0,0,0,0,0,LOW
211.253.31.30,9,0,6,3,0,0,0,0,4,14,MEDIUM
211.253.37.225,6,0,4,2,0,0,0,0,2,7,LOW
211.253.9.49,12,1,8,4,0,0,0,0,7,24,HIGH
211.254.212.59,3,0,2,1,0,0,0,0,0,0,LOW
211.43.100.45,1,0,0,0,1,0,0,0,1,3,LOW
211.43.107.179,1,0,0,0,1,0,0,0,1,3,LOW
211.46.177.174,3,0,2,1,0,0,0,0,0,0,LOW
211.53.58.10,6,1,0,0,5,0,0,0,3,10,MEDIUM
211.72.129.211,3,0,2,1,0,0,0,0,0,0,LOW
211.75.38.199,3,0,2,1,0,0,0,0,0,0,LOW
211.97.69.110,1,0,0,0,0,0,0,0,0,0,LOW
212.102.29.230,8,0,8,0,0,0,0,0,3,10,MEDIUM
212.109.195.232,8,4,0,0,0,0,0,0,3,10,MEDIUM
212.115.54.84,3,0,2,1,0,0,0,0,0,0,LOW
212.127.91.32,1,0,0,0,0,0,0,0,0,0,LOW
212.132.120.41,3,0,2,1,0,0,0,0,0,0,LOW
212.132.64.89,2,0,0,0,0,0,0,0,0,0,LOW
212.154.234.9,3,0,2,1,0,0,0,0,0,0,LOW
212.16.87.65,2,0,2,1,0,0,0,0,0,0,LOW
212.199.105.109,6,0,4,2,0,0,0,0,2,7,LOW
212.22.74.14,4,0,1,0,0,0,0,0,0,0,LOW
212.227.125.15,1,0,19,1,0,0,0,0,2,7,LOW
212.227.244.14,2,0,0,0,0,0,0,0,0,0,LOW
212.227.49.201,1,0,0,0,0,0,0,0,0,0,LOW
212.3.154.183,2,0,0,0,2,0,0,0,1,3,LOW
212.33.235.243,4,1,2,1,0,0,0,0,1,3,LOW
212.34.110.108,4,0,6,0,0,2,0,0,3,10,MEDIUM
212.47.103.61,3,0,0,0,3,0,0,0,1,3,LOW
212.64.216.142,3,0,2,1,0,0,0,0,0,0,LOW
212.72.14.244,506,372,122,0,0,0,0,0,11,38,CRITICAL
212.73.148.0,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.1,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.12,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.13,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.16,2,0,0,0,0,0,0,0,0,0,LOW
212.73.148.2,2,0,0,0,0,0,0,0,0,0,LOW
212.73.148.25,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.26,2,0,0,0,0,0,0,0,0,0,LOW
212.73.148.27,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.3,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.31,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.32,2,0,0,0,0,0,0,0,0,0,LOW
212.73.148.36,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.37,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.38,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.39,3,0,0,0,0,0,0,0,0,0,LOW
212.73.148.41,2,0,0,0,0,0,0,0,0,0,LOW
212.73.148.42,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.6,1,0,0,0,0,0,0,0,0,0,LOW
212.73.148.8,2,0,0,0,0,0,0,0,0,0,LOW
212.73.75.82,4,1,0,0,0,0,0,0,1,3,LOW
212.8.39.73,2,0,0,0,0,0,0,0,0,0,LOW
212.80.7.172,3,0,2,1,0,0,0,0,0,0,LOW
212.80.7.21,54,26,28,14,0,0,0,0,12,41,CRITICAL
212.83.140.90,1,0,0,0,0,0,0,0,0,0,LOW
212.87.199.95,1,0,0,0,0,0,0,0,0,0,LOW
212.87.220.74,3,1,2,1,0,0,0,0,1,3,LOW
213.101.138.172,14,2,0,0,12,0,0,0,6,21,HIGH
213.112.126.21,1,0,9,0,0,1,0,0,4,14,MEDIUM
213.112.186.126,1,0,9,0,0,1,0,0,4,14,MEDIUM
213.124.221.2,7,1,0,0,6,0,0,0,4,14,MEDIUM
213.130.207.177,8,0,0,0,8,0,0,0,4,14,MEDIUM
213.135.175.76,3,0,2,1,0,0,0,0,0,0,LOW
213.154.77.61,6,0,4,2,0,0,0,0,2,7,LOW
213.154.80.51,2,0,0,0,2,0,0,0,1,3,LOW
213.166.84.40,1,0,0,0,0,0,0,0,0,0,LOW
213.166.84.45,1,0,0,0,0,0,0,0,0,0,LOW
213.166.84.46,2,0,0,0,0,0,0,0,0,0,LOW
213.166.84.51,1,0,0,0,0,0,0,0,0,0,LOW
213.166.84.61,1,0,0,0,0,0,0,0,0,0,LOW
213.169.44.220,12,0,8,4,0,0,0,0,6,21,HIGH
213.177.179.62,1,0,0,0,0,0,0,0,0,0,LOW
213.177.179.79,2,0,0,0,0,0,0,0,0,0,LOW
213.177.179.80,6,0,0,0,0,0,0,0,0,0,LOW
213.177.179.91,4,0,0,0,0,0,0,0,0,0,LOW
213.183.120.56,1,0,0,0,0,0,0,0,0,0,LOW
213.199.33.14,3,1,2,1,0,0,0,0,1,3,LOW
213.209.159.142,6,0,0,0,0,0,0,0,0,0,LOW
213.209.159.158,421,333,34,0,0,0,204,0,15,52,CRITICAL
213.209.159.159,595,1745,0,0,244,0,0,0,12,41,CRITICAL
213.209.159.217,1,0,0,0,0,0,0,0,0,0,LOW
213.209.159.225,3,0,0,0,0,0,0,0,0,0,LOW
213.209.159.56,502,0,0,0,501,0,0,0,8,28,HIGH
213.21.239.4,1,0,0,0,0,0,0,0,0,0,LOW
213.225.14.165,6,0,4,2,0,0,0,0,2,7,LOW
213.227.164.190,3,0,2,1,0,0,0,0,0,0,LOW
213.227.245.154,8,0,0,0,8,0,0,0,4,14,MEDIUM
213.230.111.14,6,0,4,2,0,0,0,0,2,7,LOW
213.230.124.17,4,0,0,0,4,0,0,0,1,3,LOW
213.230.127.104,15,0,10,5,0,0,0,0,6,21,HIGH
213.230.64.246,4,0,0,0,2,0,0,0,1,3,LOW
213.230.65.53,6,0,0,0,5,0,0,0,2,7,LOW
213.234.9.218,5,0,0,0,1,0,0,0,1,3,LOW
213.238.176.49,7,0,7,0,0,0,0,0,2,7,LOW
213.32.17.8,4,0,0,0,4,0,0,0,1,3,LOW
213.32.20.78,9,2,0,0,6,0,0,0,5,17,MEDIUM
213.33.204.130,11,0,0,0,5,0,0,0,3,10,MEDIUM
213.35.128.24,3,0,2,1,0,0,0,0,0,0,LOW
213.55.79.195,9,0,0,0,9,0,0,0,4,14,MEDIUM
213.59.165.109,2,0,0,0,0,0,0,0,0,0,LOW
213.6.203.226,53,25,28,14,0,0,0,0,12,41,CRITICAL
213.65.190.48,11,2,0,0,9,0,0,0,6,21,HIGH
213.66.196.11,6,1,0,0,5,0,0,0,3,10,MEDIUM
213.66.197.199,7,0,0,0,7,0,0,0,3,10,MEDIUM
213.67.210.12,1,0,9,0,0,1,0,0,4,14,MEDIUM
213.89.216.100,1,0,9,0,0,1,0,0,4,14,MEDIUM
216.10.242.215,9,0,6,3,0,0,0,0,4,14,MEDIUM
216.132.133.26,3,0,2,1,0,0,0,0,0,0,LOW
216.158.229.220,2,0,2,0,0,0,0,0,0,0,LOW
216.180.246.10,2,0,0,0,0,0,0,0,0,0,LOW
216.180.246.101,3,0,0,0,0,0,0,0,0,0,LOW
216.180.246.73,4,0,0,0,0,0,0,0,0,0,LOW
216.194.172.68,1,0,1,0,0,0,1,0,2,7,LOW
216.218.206.68,4,0,0,0,0,0,0,0,0,0,LOW
216.218.206.69,4,0,0,0,0,0,0,0,0,0,LOW
216.226.76.10,1,0,0,0,0,0,0,0,0,0,LOW
216.226.76.20,2,0,0,0,0,0,0,0,0,0,LOW
216.236.215.5,2,0,0,0,0,0,0,0,0,0,LOW
216.236.215.9,3,0,0,0,0,0,0,0,0,0,LOW
216.36.108.151,3,0,2,1,0,0,0,0,0,0,LOW
216.48.178.103,3,0,2,1,0,0,0,0,0,0,LOW
216.48.189.165,3,0,2,1,0,0,0,0,0,0,LOW
216.57.110.81,5,0,0,0,0,0,0,0,0,0,LOW
217.114.7.3,1,0,0,0,0,0,0,0,0,0,LOW
217.146.80.111,1,0,0,0,0,0,0,0,0,0,LOW
217.146.80.98,1,0,0,0,0,0,0,0,0,0,LOW
217.150.37.249,8,1,0,0,6,0,0,0,4,14,MEDIUM
217.154.106.153,9,1,6,3,0,0,0,0,5,17,MEDIUM
217.154.192.185,60,25,32,16,0,0,0,0,12,41,CRITICAL
217.154.229.122,3,0,2,1,0,0,0,0,0,0,LOW
217.154.35.203,6,0,4,2,0,0,0,0,2,7,LOW
217.154.38.181,6,1,4,2,0,0,0,0,3,10,MEDIUM
217.154.42.110,9,0,6,3,0,0,0,0,4,14,MEDIUM
217.154.45.93,7,0,4,2,0,0,0,0,3,10,MEDIUM
217.154.62.224,2,0,1,0,0,0,0,0,0,0,LOW
217.154.92.76,2,0,0,0,0,0,0,0,0,0,LOW
217.160.226.51,3,0,2,1,0,0,0,0,0,0,LOW
217.160.58.240,3,1,2,1,0,0,0,0,1,3,LOW
217.195.94.243,9,2,0,0,6,0,0,0,5,17,MEDIUM
217.196.174.3,3,0,2,1,0,0,0,0,0,0,LOW
217.208.209.215,7,0,0,0,7,0,0,0,3,10,MEDIUM
217.209.13.98,3,1,2,1,0,0,0,0,1,3,LOW
217.211.208.125,10,0,0,0,10,0,0,0,4,14,MEDIUM
217.229.62.242,2,2,0,0,0,0,0,0,2,7,LOW
217.24.185.98,5,0,0,0,5,0,0,0,2,7,LOW
217.253.114.56,3,1,2,1,0,0,0,0,1,3,LOW
217.60.195.4,5,0,0,0,0,0,0,0,0,0,LOW
217.60.39.166,49,22,39,11,0,0,0,0,11,38,CRITICAL
217.70.186.133,5,0,5,0,0,0,0,0,1,3,LOW
218.0.63.25,13,0,2,1,0,0,0,0,1,3,LOW
218.13.214.18,11,0,0,0,10,0,0,0,4,14,MEDIUM
218.146.255.221,2,0,0,0,2,0,0,0,1,3,LOW
218.149.235.152,7,1,0,0,4,0,0,0,3,10,MEDIUM
218.15.224.102,6,0,0,0,6,0,0,0,2,7,LOW
218.157.163.203,6,2,6,0,0,2,0,0,5,17,MEDIUM
218.157.205.238,2,0,18,0,0,2,0,0,4,14,MEDIUM
218.190.8.165,3,0,2,1,0,0,0,0,0,0,LOW
218.200.9.182,14,0,0,0,12,0,0,0,4,14,MEDIUM
218.202.143.68,1,0,0,0,1,0,0,0,1,3,LOW
218.202.91.147,1,0,0,0,1,0,0,0,1,3,LOW
218.203.203.232,2,0,1,0,0,0,0,0,0,0,LOW
218.206.136.24,8,0,0,0,7,0,0,0,3,10,MEDIUM
218.207.25.249,3,0,0,0,0,0,0,0,0,0,LOW
218.21.241.50,9,1,0,0,7,0,0,0,4,14,MEDIUM
218.21.243.58,8,2,0,0,5,0,0,0,5,17,MEDIUM
218.21.246.238,8,0,0,0,7,0,0,0,3,10,MEDIUM
218.21.250.151,1,0,0,0,1,0,0,0,1,3,LOW
218.22.187.66,5,0,0,0,5,0,0,0,2,7,LOW
218.23.95.14,2,0,0,0,2,0,0,0,1,3,LOW
218.237.71.112,4,1,0,0,3,0,0,0,2,7,LOW
218.248.0.242,3,2,0,0,1,0,0,0,3,10,MEDIUM
218.248.19.102,6,0,0,0,6,0,0,0,2,7,LOW
218.248.9.102,4,0,0,0,3,0,0,0,1,3,LOW
218.25.233.22,12,0,0,0,11,0,0,0,4,14,MEDIUM
218.255.103.194,7,0,24,4,0,0,0,0,7,24,HIGH
218.26.205.154,5,1,0,0,4,0,0,0,2,7,LOW
218.28.18.2,1,0,0,0,1,0,0,0,1,3,LOW
218.29.196.162,7,0,0,0,6,0,0,0,3,10,MEDIUM
218.29.231.106,7,0,0,0,7,0,0,0,3,10,MEDIUM
218.4.120.211,3,0,0,0,0,0,0,0,0,0,LOW
218.4.156.254,4,1,0,0,2,0,0,0,2,7,LOW
218.4.179.173,3,0,2,1,0,0,0,0,0,0,LOW
218.4.91.162,1,0,0,0,0,0,0,0,0,0,LOW
218.51.148.194,3,0,2,1,0,0,0,0,0,0,LOW
218.58.73.238,7,1,0,0,6,0,0,0,4,14,MEDIUM
218.67.123.202,4,1,0,0,3,0,0,0,2,7,LOW
218.78.24.117,1,0,0,0,0,0,0,0,0,0,LOW
218.78.46.81,2,0,0,0,0,0,0,0,0,0,LOW
218.78.60.105,2,0,0,0,0,0,0,0,0,0,LOW
218.78.63.123,1,0,0,0,0,0,0,0,0,0,LOW
218.87.21.146,2,0,0,0,2,0,0,0,1,3,LOW
218.89.48.175,2,0,0,0,0,0,0,0,0,0,LOW
218.94.115.164,4,1,0,0,2,0,0,0,2,7,LOW
218.95.73.31,4,1,0,0,2,0,0,0,2,7,LOW
219.128.15.190,3,0,0,0,3,0,0,0,1,3,LOW
219.129.236.174,1,0,0,0,1,0,0,0,1,3,LOW
219.129.96.2,2,0,0,0,2,0,0,0,1,3,LOW
219.144.16.16,3,0,0,0,3,0,0,0,1,3,LOW
219.144.80.143,1,0,0,0,0,0,0,0,0,0,LOW
219.150.93.157,3,0,2,1,0,0,0,0,0,0,LOW
219.151.190.164,1,0,6,0,0,0,0,0,1,3,LOW
219.152.48.83,4,0,2,1,0,0,0,0,0,0,LOW
219.153.103.109,3,0,0,0,0,0,0,0,0,0,LOW
219.159.57.4,7,0,0,0,7,0,0,0,3,10,MEDIUM
219.248.65.30,7,0,0,0,7,0,0,0,3,10,MEDIUM
219.78.107.148,1,0,0,0,0,0,0,0,0,0,LOW
219.78.63.235,2,0,0,0,0,0,0,0,0,0,LOW
219.79.211.87,5,1,0,0,4,0,0,0,2,7,LOW
219.89.206.236,3,0,0,0,1,0,0,0,1,3,LOW
