ip,commands,unique,severity_old,severity_new,intensity,diversity,total_old,total_new,risk_level_old,risk_level_new,persistence_backdoor_hits,dropper_execution_hits,successful_logins,commands_per_login,activity_span_minutes,max_commands_5s,max_commands_1min,burst_10plus_5s,temporal_level,mitigation_decision_old,mitigation_decision_new
43.173.249.11,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004952335357666015,2,2,0,NORMAL,NO_ACTION,NO_ACTION
222.107.156.227,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0064809322357177734,2,2,0,NORMAL,NO_ACTION,NO_ACTION
45.78.235.121,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.00108796755472819,2,2,0,NORMAL,NO_ACTION,NO_ACTION
165.154.168.16,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0033138195673624673,2,2,0,NORMAL,NO_ACTION,NO_ACTION
62.3.56.187,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.014466015497843425,2,2,0,NORMAL,NO_ACTION,NO_ACTION
197.227.14.33,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.007158815860748291,2,2,0,NORMAL,NO_ACTION,NO_ACTION
165.154.6.112,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0065341313680013025,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.151.140.97,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0031609177589416505,2,2,0,NORMAL,NO_ACTION,NO_ACTION
179.33.210.213,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.017781400680541994,2,2,0,NORMAL,NO_ACTION,NO_ACTION
116.255.169.129,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.01849954922993978,2,2,0,NORMAL,NO_ACTION,NO_ACTION
167.172.203.111,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.009801602363586426,2,2,0,NORMAL,NO_ACTION,NO_ACTION
205.235.2.176,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.017155667146046955,2,2,0,NORMAL,NO_ACTION,NO_ACTION
187.102.210.58,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.015697534879048666,2,2,0,NORMAL,NO_ACTION,NO_ACTION
189.152.66.94,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.014172848065694172,2,2,0,NORMAL,NO_ACTION,NO_ACTION
58.220.39.200,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.026879719893137612,2,2,0,NORMAL,NO_ACTION,NO_ACTION
114.96.86.176,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,2,1.0,0.030033568541208904,2,2,0,NORMAL,NO_ACTION,NO_ACTION
115.190.215.101,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.017751002311706544,2,2,0,NORMAL,NO_ACTION,NO_ACTION
193.30.14.163,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.016660948594411213,2,2,0,NORMAL,NO_ACTION,NO_ACTION
138.2.103.74,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0015799840291341146,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.119.94.10,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.005064964294433594,2,2,0,NORMAL,NO_ACTION,NO_ACTION
223.233.83.104,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0052967985471089685,2,2,0,NORMAL,NO_ACTION,NO_ACTION
152.32.187.177,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0051193674405415855,2,2,0,NORMAL,NO_ACTION,NO_ACTION
93.173.121.180,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.013766765594482422,2,2,0,NORMAL,NO_ACTION,NO_ACTION
81.62.135.233,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.015195731321970623,2,2,0,NORMAL,NO_ACTION,NO_ACTION
180.76.147.226,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,2,1.0,0.05981903473536174,2,2,0,NORMAL,NO_ACTION,NO_ACTION
114.141.59.195,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0025588313738505045,2,2,0,NORMAL,NO_ACTION,NO_ACTION
194.38.21.65,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.011348398526509602,2,2,0,NORMAL,NO_ACTION,NO_ACTION
188.92.241.150,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,1,2.0,0.030615166823069254,2,2,0,NORMAL,NO_ACTION,NO_ACTION
118.25.173.243,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.031558700402577716,2,2,0,NORMAL,NO_ACTION,NO_ACTION
151.15.195.64,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,2,1.0,0.02703483502070109,2,2,0,NORMAL,NO_ACTION,NO_ACTION
36.93.249.106,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.01068441867828369,2,2,0,NORMAL,NO_ACTION,NO_ACTION
106.227.33.165,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,1,2.0,0.028038867314656577,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.115.48.20,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004205866654713949,2,2,0,NORMAL,NO_ACTION,NO_ACTION
188.127.168.238,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.008901886145273845,2,2,0,NORMAL,NO_ACTION,NO_ACTION
181.188.176.242,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.022720869382222494,2,2,0,NORMAL,NO_ACTION,NO_ACTION
223.74.127.189,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.012244582176208496,2,2,0,NORMAL,NO_ACTION,NO_ACTION
203.170.192.251,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.0034616827964782716,2,2,0,NORMAL,NO_ACTION,NO_ACTION
71.173.193.16,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.013075749079386393,2,2,0,NORMAL,NO_ACTION,NO_ACTION
170.79.37.84,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,2,1.0,0.017603600025177003,2,2,0,NORMAL,NO_ACTION,NO_ACTION
159.89.171.105,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004748880863189697,2,2,0,NORMAL,NO_ACTION,NO_ACTION
152.42.240.74,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0010588685671488443,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.93.160.231,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0018038153648376465,2,2,0,NORMAL,NO_ACTION,NO_ACTION
185.203.236.212,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.013945531845092774,2,2,0,NORMAL,NO_ACTION,NO_ACTION
102.210.149.236,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.007622265815734863,2,2,0,NORMAL,NO_ACTION,NO_ACTION
181.28.101.14,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.020567731062571207,2,2,0,NORMAL,NO_ACTION,NO_ACTION
197.221.232.44,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.01593601703643799,2,2,0,NORMAL,NO_ACTION,NO_ACTION
14.103.73.80,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.019071884950002036,2,2,0,NORMAL,NO_ACTION,NO_ACTION
83.235.21.125,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.03550959825515747,2,2,0,NORMAL,NO_ACTION,NO_ACTION
183.250.89.44,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004696098963419596,2,2,0,NORMAL,NO_ACTION,NO_ACTION
50.116.72.11,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.011896665891011555,2,2,0,NORMAL,NO_ACTION,NO_ACTION
219.152.48.83,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.02009334961573283,2,2,0,NORMAL,NO_ACTION,NO_ACTION
67.205.160.232,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.013259899616241456,2,2,0,NORMAL,NO_ACTION,NO_ACTION
201.49.166.244,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.021045414606730144,2,2,0,NORMAL,NO_ACTION,NO_ACTION
185.183.242.106,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.012643384933471679,2,2,0,NORMAL,NO_ACTION,NO_ACTION
41.38.91.188,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.012532432874043783,2,2,0,NORMAL,NO_ACTION,NO_ACTION
107.174.137.235,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.011173701286315918,2,2,0,NORMAL,NO_ACTION,NO_ACTION
118.196.116.42,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.01878515084584554,2,2,0,NORMAL,NO_ACTION,NO_ACTION
43.242.226.214,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004014599323272705,2,2,0,NORMAL,NO_ACTION,NO_ACTION
196.196.150.100,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.014949798583984375,2,2,0,NORMAL,NO_ACTION,NO_ACTION
122.168.123.73,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.006084418296813965,2,2,0,NORMAL,NO_ACTION,NO_ACTION
177.8.2.218,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.018435315291086832,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.179.172.233,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.002898701032002767,2,2,0,NORMAL,NO_ACTION,NO_ACTION
111.68.107.91,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.00513378381729126,2,2,0,NORMAL,NO_ACTION,NO_ACTION
92.207.4.157,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.012740250428517659,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.186.101.237,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0035801172256469727,2,2,0,NORMAL,NO_ACTION,NO_ACTION
216.158.229.220,2,1,0.0,0.0,0.5,0.0,0.5,0.5,LOW,LOW,0,0,2,1.0,19.581446548302967,1,1,0,NORMAL,NO_ACTION,NO_ACTION
185.216.143.85,2,1,0.0,0.0,0.5,0.0,0.5,0.5,LOW,LOW,0,0,2,1.0,5.516976384321849,1,1,0,NORMAL,NO_ACTION,NO_ACTION
198.57.177.157,2,1,0.0,0.0,0.5,0.0,0.5,0.5,LOW,LOW,0,0,2,1.0,1972.6235265334446,1,1,0,NORMAL,NO_ACTION,NO_ACTION
198.57.135.29,2,1,0.0,0.0,0.5,0.0,0.5,0.5,LOW,LOW,0,0,2,1.0,2030.9313093185424,1,1,0,NORMAL,NO_ACTION,NO_ACTION
108.174.147.128,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.01800526777903239,2,2,0,NORMAL,NO_ACTION,NO_ACTION
159.138.120.7,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0010385831197102864,2,2,0,NORMAL,NO_ACTION,NO_ACTION
162.248.225.36,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.009943950176239013,2,2,0,NORMAL,NO_ACTION,NO_ACTION
156.227.235.173,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004393335183461507,2,2,0,NORMAL,NO_ACTION,NO_ACTION
148.66.142.9,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,6,0.3333333333333333,0.0030661503473917644,2,2,0,NORMAL,NO_ACTION,NO_ACTION
106.219.160.157,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.008258414268493653,2,2,0,NORMAL,NO_ACTION,NO_ACTION
152.70.18.38,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.011891583601633707,2,2,0,NORMAL,NO_ACTION,NO_ACTION
156.245.144.121,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0010409990946451822,2,2,0,NORMAL,NO_ACTION,NO_ACTION
156.236.72.58,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.002851700782775879,2,2,0,NORMAL,NO_ACTION,NO_ACTION
45.181.45.238,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.020228834946950276,2,2,0,NORMAL,NO_ACTION,NO_ACTION
74.208.131.20,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.027303600311279298,2,2,0,NORMAL,NO_ACTION,NO_ACTION
51.178.114.78,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.010725017388661702,2,2,0,NORMAL,NO_ACTION,NO_ACTION
180.184.132.211,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0203978697458903,2,2,0,NORMAL,NO_ACTION,NO_ACTION
187.212.47.18,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.012879002094268798,2,2,0,NORMAL,NO_ACTION,NO_ACTION
168.144.79.199,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.005100401242574056,2,2,0,NORMAL,NO_ACTION,NO_ACTION
189.178.42.186,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.013086148103078206,2,2,0,NORMAL,NO_ACTION,NO_ACTION
43.156.111.141,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0011321187019348144,2,2,0,NORMAL,NO_ACTION,NO_ACTION
131.196.14.35,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.018016135692596434,2,2,0,NORMAL,NO_ACTION,NO_ACTION
147.45.227.192,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.010901951789855957,2,2,0,NORMAL,NO_ACTION,NO_ACTION
43.156.201.179,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.001239017645517985,2,2,0,NORMAL,NO_ACTION,NO_ACTION
147.93.2.45,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.015038800239562989,2,2,0,NORMAL,NO_ACTION,NO_ACTION
68.183.75.109,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.010739334424336751,2,2,0,NORMAL,NO_ACTION,NO_ACTION
49.213.46.14,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0035069505373636883,2,2,0,NORMAL,NO_ACTION,NO_ACTION
151.80.61.151,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.009222916762034098,2,2,0,NORMAL,NO_ACTION,NO_ACTION
31.56.197.158,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.012288999557495118,2,2,0,NORMAL,NO_ACTION,NO_ACTION
172.245.106.111,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.013886598745981853,2,2,0,NORMAL,NO_ACTION,NO_ACTION
200.12.40.222,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.019811081886291503,2,2,0,NORMAL,NO_ACTION,NO_ACTION
101.47.27.73,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.001130350430806478,2,2,0,NORMAL,NO_ACTION,NO_ACTION
43.157.251.177,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.001817500591278076,2,2,0,NORMAL,NO_ACTION,NO_ACTION
206.42.8.243,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.01575930118560791,2,2,0,NORMAL,NO_ACTION,NO_ACTION
51.75.194.10,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.010638717810312908,2,2,0,NORMAL,NO_ACTION,NO_ACTION
153.75.250.153,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.015460050106048584,2,2,0,NORMAL,NO_ACTION,NO_ACTION
43.228.112.254,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.006490051746368408,2,2,0,NORMAL,NO_ACTION,NO_ACTION
134.209.159.135,2,1,0.0,0.0,0.5,0.0,0.5,0.5,LOW,LOW,0,0,2,1.0,136.33929539918898,1,1,0,NORMAL,NO_ACTION,NO_ACTION
108.179.218.40,2,1,0.0,0.0,0.5,0.0,0.5,0.5,LOW,LOW,0,0,2,1.0,105.54266418218613,1,1,0,NORMAL,NO_ACTION,NO_ACTION
152.53.251.179,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0335687001546224,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.189.234.96,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0008995334307352701,2,2,0,NORMAL,NO_ACTION,NO_ACTION
2.59.219.107,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.019621729850769043,2,2,0,NORMAL,NO_ACTION,NO_ACTION
129.121.91.17,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.018647599220275878,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.41.247.76,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.003499746322631836,2,2,0,NORMAL,NO_ACTION,NO_ACTION
77.99.71.205,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.009751832485198975,2,2,0,NORMAL,NO_ACTION,NO_ACTION
110.38.234.223,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.005896067619323731,2,2,0,NORMAL,NO_ACTION,NO_ACTION
155.103.71.46,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.012694601217905681,2,2,0,NORMAL,NO_ACTION,NO_ACTION
87.99.141.125,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.014704867204030355,2,2,0,NORMAL,NO_ACTION,NO_ACTION
23.94.136.36,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.013304150104522705,2,2,0,NORMAL,NO_ACTION,NO_ACTION
41.90.100.147,2,1,0.0,1.4557,0.5,0.0,0.5,1.9557,LOW,LOW,5,0,3,0.6666666666666666,0.009828102588653565,2,2,0,NORMAL,NO_ACTION,NO_ACTION
180.184.141.117,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.022070697943369546,2,2,0,NORMAL,NO_ACTION,NO_ACTION
173.249.24.216,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.01967101494471232,2,2,0,NORMAL,NO_ACTION,NO_ACTION
177.152.143.101,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.017962185541788737,2,2,0,NORMAL,NO_ACTION,NO_ACTION
130.61.152.179,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.010888632138570149,2,2,0,NORMAL,NO_ACTION,NO_ACTION
178.105.56.164,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.012141732374827068,2,2,0,NORMAL,NO_ACTION,NO_ACTION
219.150.93.157,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.018574619293212892,2,2,0,NORMAL,NO_ACTION,NO_ACTION
207.56.225.202,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004902835687001546,2,2,0,NORMAL,NO_ACTION,NO_ACTION
193.239.237.77,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.01408375104268392,2,2,0,NORMAL,NO_ACTION,NO_ACTION
101.126.55.67,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.020977334181467692,2,2,0,NORMAL,NO_ACTION,NO_ACTION
186.158.182.21,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.03279640277226766,2,2,0,NORMAL,NO_ACTION,NO_ACTION
114.111.54.189,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004283479849497477,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.116.52.242,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004376451174418132,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.176.20.115,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.005285449822743734,2,2,0,NORMAL,NO_ACTION,NO_ACTION
14.103.118.212,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,2,1.0,0.023169167836507163,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.43.8.71,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.008529202143351237,2,2,0,NORMAL,NO_ACTION,NO_ACTION
180.93.36.16,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004426697889963786,2,2,0,NORMAL,NO_ACTION,NO_ACTION
107.150.119.80,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.004897447427113851,2,2,0,NORMAL,NO_ACTION,NO_ACTION
212.64.216.142,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.01975235144297282,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.166.103.173,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.00799034833908081,2,2,0,NORMAL,NO_ACTION,NO_ACTION
14.103.249.155,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.052034918467203775,2,2,0,NORMAL,NO_ACTION,NO_ACTION
138.113.22.151,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.01317530075709025,2,2,0,NORMAL,NO_ACTION,NO_ACTION
23.95.191.250,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.014292216300964356,2,2,0,NORMAL,NO_ACTION,NO_ACTION
93.114.194.159,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.011021733283996582,2,2,0,NORMAL,NO_ACTION,NO_ACTION
43.162.99.8,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.009235966205596923,2,2,0,NORMAL,NO_ACTION,NO_ACTION
172.105.39.145,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.005483865737915039,2,2,0,NORMAL,NO_ACTION,NO_ACTION
103.214.112.253,2,1,0.0,1.3526,0.5,0.0,0.5,1.8526,LOW,LOW,3,0,3,0.6666666666666666,0.0017184019088745117,2,2,0,NORMAL,NO_ACTION,NO_ACTION
171.25.158.47,2,1,0.0,1.5289,0.5,0.0,0.5,2.0289,LOW,LOW,7,0,3,0.6666666666666666,0.029342166582743325,2,2,0,NORMAL,NO_ACTION,NO_ACTION
